what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1364141160711
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1364141160711
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1364141160711
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1364141160711
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1364141160711
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1364141160711
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1364141160712
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1364141160712
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1364141160712
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1364141160712
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1364141160712
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1364141160712
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1364141160712
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1364141160712
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1364141160712
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1364141160712
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1364141160712
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1364141160712
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1364141160712
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1364141160712
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1364141160712
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1364141160712
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1364141160712
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1364141160712
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1364141160712
started,bundle,plugin_separate,1.0.0.qualifier,"plugin_separate",1364141160712
os,sysinfo,,,"win32",1364141160716
arch,sysinfo,,,"x86",1364141160716
ws,sysinfo,,,"win32",1364141160716
locale,sysinfo,,,"en_US",1364141160716
processors,sysinfo,,,"2",1364141160716
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1364141160716
java.runtime.version,sysinfo,,,"1.7.0_07-b11",1364141160716
java.specification.name,sysinfo,,,"Java Platform API Specification",1364141160716
java.specification.vendor,sysinfo,,,"Oracle Corporation",1364141160716
java.specification.version,sysinfo,,,"1.7",1364141160716
java.vendor,sysinfo,,,"Oracle Corporation",1364141160716
java.version,sysinfo,,,"1.7.0_07",1364141160716
java.vm.info,sysinfo,,,"mixed mode, sharing",1364141160716
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1364141160716
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1364141160718
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1364141160718
java.vm.specification.version,sysinfo,,,"1.7",1364141160718
java.vm.vendor,sysinfo,,,"Oracle Corporation",1364141160718
java.vm.version,sysinfo,,,"23.3-b01",1364141160718
started,bundle,org.eclipse.jst.servlet.ui,1.1.502.v201202011054,"org.eclipse.jst.servlet.ui",1364141793933
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1364141794128
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1364141794642
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1364141794647
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1364141805675
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1364141805853
